,DJI,HSI,OMX20,STI,FTSE,
21/02/2012,0.00122072,0.002514015,-0.007115652,0.001283438,-0.002871956,
22/02/2012,-0.002086055,0.003279728,-0.005823734,-0.009793025,-0.001967117,
23/02/2012,0.00355012,-0.007840196,0.003774039,-0.009138333,0.003600343,
24/02/2012,-0.000134068,0.001209222,0.005177878,0.003275924,-0.00046492,
27/02/2012,-0.000110766,-0.008868152,-0.013229077,-0.010565749,-0.003304455,
28/02/2012,0.001817335,0.016401301,0.011503528,0.007757991,0.002087229,
29/02/2012,-0.004087815,0.005149286,-0.001686659,0.008159286,-0.009559865,
01/03/2012,0.002177194,-0.01356572,0.007214158,-0.005096363,0.010123142,
02/03/2012,-0.000209925,0.008116417,-3.54E-05,0.004905968,-0.003397969,
05/03/2012,-0.001137859,-0.013867458,-0.004369999,-0.000564718,-0.006161593,
06/03/2012,-0.015836124,-0.021823684,-0.025288417,-0.020187018,-0.018731509,
07/03/2012,0.00610874,-0.008614711,0.006178325,-0.006449792,0.004431873,
08/03/2012,0.00548549,0.013145376,0.002780652,0.019451488,0.011727742,
09/03/2012,0.001089982,0.008825227,0.018785516,-0.002436999,0.004726233,
12/03/2012,0.002912504,0.002282322,-0.000176487,-0.000327408,0.000893021,
13/03/2012,0.016679022,0.009677553,0.008425564,0.009036818,0.010661222,
14/03/2012,0.00124552,-0.001491761,-0.003603233,0.012411492,-0.001761147,
15/03/2012,0.004435663,0.002139639,-0.001422386,-0.000185055,-0.000792519,
16/03/2012,-0.001520217,-0.001672316,0.002813771,-0.005022772,0.004175947,
19/03/2012,0.000491752,-0.009547327,-0.001848843,-0.00686248,-0.000749579,
20/03/2012,-0.005221465,-0.010811101,-0.002394372,0.004218388,-0.011761348,
21/03/2012,-0.00346543,-0.001514438,-0.000807138,0.000965322,9.17E-05,
22/03/2012,-0.005997826,0.002151914,-0.014924835,-0.008815606,-0.007889218,
23/03/2012,0.002647642,-0.01119848,-0.004874586,0.003628552,0.001579415,
26/03/2012,0.01222571,2.90E-06,0.01231774,-0.005224185,0.008132664,
27/03/2012,-0.003320531,0.018125536,-0.015370669,0.014819881,-0.005631903,
28/03/2012,-0.005433905,-0.007702448,0.007469036,-0.00097102,-0.010371252,
29/03/2012,0.001492232,-0.013304511,-0.024258586,-0.007284473,-0.011593911,
30/03/2012,0.00502492,-0.00261436,0.01321448,0.005452545,0.004590607,
02/04/2012,0.003961896,-0.001622286,0.032205511,0.001861768,0.018283923,
03/04/2012,-0.004907522,0.013009088,0.012731584,-0.000361463,-0.006240827,
10/04/2012,-0.03732692,-0.02113174,-0.035069944,-0.010851439,-0.042474871,
11/04/2012,0.007010455,-0.010646345,-0.002211452,-0.012144095,0.006979367,
12/04/2012,0.014050022,0.00922464,0.013820751,0.010701283,0.013348575,
13/04/2012,-0.010604367,0.018218146,-0.007330262,0.00324508,-0.010327272,
16/04/2012,0.00557399,-0.004376493,0.010876657,0.001438142,0.002560509,
17/04/2012,0.014911983,-0.002347659,0.010962684,-0.001849898,0.017610527,
18/04/2012,-0.006332945,0.010566327,-0.000573049,0.004673335,-0.003762956,
19/04/2012,-0.005281021,0.010258675,0.006534201,0.002539614,-0.000128809,
20/04/2012,0.005013855,0.000744186,-0.001678797,-0.004574624,0.004793049,
23/04/2012,-0.007866824,-0.01855462,-0.01743418,-0.010787722,-0.018637121,
24/04/2012,0.00573857,0.002555353,0.002663836,0.00404938,0.007722195,
25/04/2012,0.006833845,-0.001494067,0.0027136,0.00181722,0.001645028,
26/04/2012,0.008663445,0.007884062,-0.000990587,0.000566995,0.005202491,
27/04/2012,0.001792377,-0.003285591,-0.005237804,3.69E-05,0.004926336,
30/04/2012,-0.001110551,0.016864482,0.009114063,-0.001010042,-0.006831182,
02/05/2012,0.004149668,0.010134678,0.001358417,0.009213544,0.00353692,
03/05/2012,-0.004682484,-0.002798495,0.013356479,-0.001731291,0.001464686,
08/05/2012,-0.021004394,-0.036654071,-0.017719719,-0.02324761,-0.03745657,
09/05/2012,-0.007531023,-0.007551599,-0.017924515,-0.010653482,-0.004420555,
10/05/2012,0.001555494,-0.005096919,0.005144446,0.000926866,0.002510386,
11/05/2012,-0.002682381,-0.01306998,0.004509406,-0.006981193,0.005678343,
14/05/2012,-0.00981793,-0.011566472,-0.022257134,-0.006709006,-0.019926318,
15/05/2012,-0.005002267,0.008038025,-0.009553997,0.004382656,-0.005117803,
16/05/2012,-0.00265171,-0.032412181,0.00237221,-0.015960814,-0.005970762,
21/05/2012,-0.007495098,-0.017679402,0.003999263,-0.014584048,-0.018818957,
22/05/2012,-0.000133164,0.006155208,0.011206394,0.011966847,0.01845443,
23/05/2012,-0.000532833,-0.01337536,-0.021088527,-0.015463793,-0.025657261,
24/05/2012,0.002685491,-0.006396909,0.004120389,-0.000320147,0.015756991,
25/05/2012,-0.005997837,0.002515263,0.00964777,-0.002442241,0.000276595,
29/05/2012,0.010054711,0.018113296,0.000356069,0.010440306,0.007374364,
30/05/2012,-0.01286606,-0.019353282,-0.0190426,-0.006409131,-0.017563384,
31/05/2012,-0.002128978,-0.003252973,-0.007968687,-0.004106915,0.004441463,
01/06/2012,-0.022429277,-0.003828136,-0.029599128,-0.009724174,-0.011467797,
06/06/2012,0.024149891,-0.002039437,0.016489913,0.005491666,0.023284875,
07/06/2012,0.003711799,0.00848204,0.015994057,-0.000568831,0.011757999,
08/06/2012,0.007454864,-0.009464676,-0.016082194,-0.007774977,-0.002335782,
11/06/2012,-0.011453226,0.024098259,0.013444627,0.018068791,-0.000498737,
12/06/2012,0.013013397,-0.004286455,-0.002677008,0.003319675,0.007586609,
13/06/2012,-0.006176605,0.00812478,6.77E-05,-0.003653325,0.001838003,
14/06/2012,0.012369132,-0.011530217,-0.005838369,-0.004700864,-0.003060949,
15/06/2012,0.00906929,0.022372848,0.005724737,0.013318466,0.002148758,
18/06/2012,-0.001987842,0.010029118,0.004137162,0.004691928,0.002238855,
19/06/2012,0.007468021,-0.000573569,0.015830272,0.006420064,0.017192183,
20/06/2012,-0.00100865,0.00524869,0.00217796,0.00465771,0.006420092,
21/06/2012,-0.019751403,-0.013087054,-0.001943155,-0.00898028,-0.009997715,
22/06/2012,0.005330849,-0.014110981,-0.003069776,-0.000728142,-0.009507249,
25/06/2012,-0.010986839,-0.005155638,-0.015065446,-0.004546952,-0.011499223,
26/06/2012,0.002557306,0.00445574,-0.007899754,-0.003426507,-0.000677213,
27/06/2012,0.007339262,0.010226304,0.011478305,0.012739161,0.014030098,
28/06/2012,-0.001961885,-0.007940941,0.001588105,0.001835308,-0.005602276,
29/06/2012,0.02180682,0.021639804,0.026626093,0.011049373,0.014116019,
03/07/2012,0.004935387,0.015012666,0.027014515,0.02296891,0.020709727,
04/07/2012,0,-0.001307127,0.002947071,0.001167269,-0.000573328,
05/07/2012,-0.003649372,0.005029505,0.006279756,0.007668646,0.001434461,
06/07/2012,-0.009676782,-0.000428682,-0.004980576,0.002379825,-0.005283907,
09/07/2012,-0.00283641,-0.018994303,-0.004730597,-0.016748224,-0.006253364,
10/07/2012,-0.006552045,-0.001634537,0.013347349,0.012060482,0.006507631,
11/07/2012,-0.003847449,0.001211349,-0.008195723,0.008293729,7.24E-05,
12/07/2012,-0.00248292,-0.020537083,-0.002802371,-0.005794006,-0.009976371,
13/07/2012,0.016080214,0.003542711,0.004332483,0.007882607,0.010267617,
16/07/2012,-0.003911135,0.001502592,0.011093445,0.001064343,-0.000653216,
17/07/2012,0.006135843,0.01731608,0.002780493,0.005337958,-0.005905334,
18/07/2012,0.00802333,-0.01113586,0.005727399,0.00079907,0.010018767,
19/07/2012,0.002681642,0.016452887,0.014380489,0.003886763,0.004985993,
20/07/2012,-0.00937606,0.00417094,-0.008111351,-0.004443724,-0.010983784,
23/07/2012,-0.007916797,-0.030359798,-0.021318316,-0.01101708,-0.02108138,
24/07/2012,-0.008219879,-0.007918017,0.00251041,0.005333631,-0.006279308,
25/07/2012,0.004643934,-0.001369489,0.00475405,-0.002511121,-0.000165491,
26/07/2012,0.016576478,0.000818637,0.012552691,0.004553431,0.013519627,
27/07/2012,0.014461469,0.020026476,0.021987584,-0.002025634,0.009651542,
30/07/2012,-0.000202604,0.015977546,0.004183323,0.011377457,0.011734246,
31/07/2012,-0.004933037,0.010736423,-0.001795815,0.001186318,-0.01030117,
01/08/2012,-0.00289569,0.001189888,-0.005249887,0.004823023,0.013665936,
02/08/2012,-0.007132138,-0.006589651,-0.004620907,-0.004892186,-0.008882602,
03/08/2012,0.016730818,-0.001220641,0.014182996,0.004974121,0.021832236,
06/08/2012,0.001628364,0.016767862,0.004243922,0.006692659,0.003706439,
07/08/2012,0.003886944,0.003684939,0.001123891,-0.001329086,0.005574259,
08/08/2012,0.000534352,-0.000350291,-0.002325523,-0.005062111,0.000800879,
10/08/2012,0.002449765,0.003512298,0.00296642,0.000638669,0.00020354,
13/08/2012,-0.00292084,-0.002723196,-0.000264162,0.003467885,-0.002608104,
14/08/2012,0.000205766,0.010418928,0.017346998,0.00748624,0.005625552,
15/08/2012,-0.000558605,-0.011867588,0.005579811,-0.008367597,-0.005426665,
16/08/2012,0.006460713,-0.004465306,-0.007068498,0.000254694,0.000251981,
17/08/2012,0.001891607,0.007640943,-0.006011635,-0.000254694,0.003064965,
21/08/2012,-0.005409924,-0.000794705,0.000552019,0.001194541,0.000871055,
22/08/2012,-0.002336765,-0.01061882,-0.007321411,-0.005330956,-0.014326587,
23/08/2012,-0.008791071,0.012217037,0.001134847,0.002260132,0.000415556,
24/08/2012,0.007667716,-0.0126068,-0.007242506,-0.001925704,0,
28/08/2012,-0.004186919,-0.00343799,-0.0005326,-0.003421692,-0.000154082,
29/08/2012,0.000342688,-0.001176254,0.004583661,0.000493288,-0.005587189,
30/08/2012,-0.008179677,-0.011977342,-0.003041008,-0.009829282,-0.004201357,
31/08/2012,0.006908777,-0.003603905,0.004327744,0.004518599,-0.001394462,
04/09/2012,-0.004202496,-0.002706588,-0.000572223,-0.00460825,-0.006934632,
05/09/2012,0.000884643,-0.01476839,0.006283004,-0.005210209,-0.002497823,
06/09/2012,0.018567939,0.003349296,0.013799613,-0.002218822,0.02089764,
07/09/2012,0.001100395,0.030396486,-0.006390315,0.007478838,0.003017595,
10/09/2012,-0.003941397,0.001262197,-0.003717694,-0.000989964,-0.000276148,
11/09/2012,0.005197511,0.001547686,0.001172538,0.002549328,-0.000174358,
12/09/2012,0.000749427,0.010893781,-0.011504646,0.004386335,-0.001746979,
13/09/2012,0.015369447,-0.001383745,-0.009536578,0.000158421,0.006523036,
14/09/2012,0.003943878,0.028624721,0.007045852,0.013205537,0.016297961,
17/09/2012,-0.002966447,0.001372315,-0.004545146,0.002699566,-0.003731035,
18/09/2012,0.000850901,-0.002723218,0.00112857,-0.003494562,-0.004312316,
19/09/2012,0.000981349,0.011581103,0.003896311,0.002490394,0.003456773,
20/09/2012,0.001396191,-0.012115661,0.011752774,-0.004242265,-0.005763391,
21/09/2012,-0.001284994,0.006969998,0.008921704,0.005087263,-0.000345085,
24/09/2012,-0.001513925,-0.001942571,9.04E-05,-0.003351689,-0.002357277,
25/09/2012,-0.007504342,0.000192301,0.003854285,-0.000260796,0.003567967,
26/09/2012,-0.00327804,-0.008293275,-0.013797656,-0.006689798,-0.015759111,
27/09/2012,0.005387216,0.011361705,0.000131965,0.004176151,0.001962328,
28/09/2012,-0.003628256,0.00375409,-0.001791516,0.000297397,-0.006483559,
03/10/2012,0.004268679,0.002295785,0.013029032,0.005474573,0.014478273,
04/10/2012,0.005966068,0.000941233,0.005388645,0.003082526,0.000338093,
05/10/2012,0.002559331,0.004982318,0.005861928,0.006854483,0.007392245,
08/10/2012,-0.001948564,-0.008978728,-0.002207287,-0.010096261,-0.004999686,
09/10/2012,-0.008140187,0.005398243,-0.008481291,-0.003496917,-0.005405098,
10/10/2012,-0.009587153,-0.000844784,-0.007772838,-0.01052517,-0.005789283,
11/10/2012,-0.001393592,0.00379068,-0.001787743,-0.000379133,0.009139801,
12/10/2012,0.000184388,0.006520893,-0.007693337,0.002992885,-0.006268588,
15/10/2012,0.007130421,0.000559068,0.010615096,0.000427294,0.002119162,
16/10/2012,0.009457156,0.002777457,0.010336421,0.00123484,0.011121931,
17/10/2012,0.000385269,0.009833573,-0.002528206,-0.000374232,0.006853173,
18/10/2012,-0.000594963,0.004754599,0.001942166,0.004811646,0.001038218,
19/10/2012,-0.015278023,0.001534694,0.00622553,-0.003745127,-0.003538418,
22/10/2012,0.000178397,0.006741867,-0.002730327,-0.00106652,-0.002248058,
24/10/2012,-0.020327782,0.003047769,-0.012644749,-0.000308683,-0.013369821,
25/10/2012,0.002012209,0.002132006,0.004913481,0.004188632,4.65E-05,
31/10/2012,-0.000551048,-0.007751572,-0.028700601,-0.006279672,-0.003857527,
01/11/2012,0.010342898,0.008285124,-0.0009199,-0.003878006,0.013606493,
02/11/2012,-0.010595075,0.013177469,0.00882468,0.004661014,0.00113039,
05/11/2012,0.00147111,-0.004756827,-0.001574655,-0.002983976,-0.00503776,
06/11/2012,0.010110072,-0.002819971,-0.030258002,-0.004085267,0.007819923,
07/11/2012,-0.023909495,0.007057472,0.005908404,0.007897643,-0.015975976,
08/11/2012,-0.009432428,-0.024410626,-0.00614144,-0.010245287,-0.002693714,
09/11/2012,0.00031765,-0.008499447,0.033347768,-0.000893419,-0.001103438,
12/11/2012,-2.40E-05,0.002145059,-0.005387177,-0.000661445,-0.000417788,
14/11/2012,-0.019234213,0.000545341,-0.005177784,-0.009870436,-0.007878689,
15/11/2012,-0.002275119,-0.015654975,-0.015339054,-0.010840846,-0.007765115,
16/11/2012,0.003654792,0.002369646,-0.003218924,-9.84E-05,-0.012790713,
19/11/2012,0.016361273,0.004858444,0.005908968,0.001797659,0.023287148,
20/11/2012,-0.000582319,-0.001590009,0.00758926,0.002670165,0.001817904,
21/11/2012,0.003776032,0.013851062,0.001965043,0.000500074,0.000683471,
23/11/2012,0.013370613,0.017939472,0.014702911,0.009741941,0.011599649,
26/11/2012,-0.003257823,-0.00238351,-0.006236238,0.005078609,-0.005586847,
27/11/2012,-0.006905391,-0.000813621,0.003400696,0.002463264,0.002242279,
28/11/2012,0.008272485,-0.006201658,-0.004992215,-4.65E-05,0.000615359,
29/11/2012,0.002822959,0.009805297,0.008852391,0.011268478,0.011482465,
30/11/2012,0.000288933,0.004891567,0.000319652,0.007864851,-0.00059299,
03/12/2012,-0.004615206,-0.011988753,0.006212164,-0.001372299,0.000753106,
04/12/2012,-0.001066711,0.001474483,-0.002056429,-0.001181489,-0.000374778,
05/12/2012,0.00636559,0.021372749,0.002551261,0.004496557,0.003917999,
06/12/2012,0.003029637,-0.000947873,0.00574215,0.000740967,0.001583924,
07/12/2012,0.006183667,-0.002639007,0.003002078,0.009348023,0.002197055,
10/12/2012,0.001120206,0.003847725,0.001753883,0.002324218,0.001221694,
11/12/2012,0.005947536,0.002117458,0.006063136,0.00128035,0.000563875,
12/12/2012,-0.000226092,0.008004542,-0.00326654,0.007425073,0.003517873,
13/12/2012,-0.005657304,-0.002570474,-0.006159774,0.004756984,-0.002735054,
14/12/2012,-0.002714989,0.00712076,0.002000137,0.003756538,-0.001324742,
17/12/2012,0.007612483,-0.004094458,-0.011166961,-0.003075647,-0.001624147,
18/12/2012,0.008694526,-0.000838956,-0.001672844,-0.000604862,0.004009104,
19/12/2012,-0.007442018,0.005702383,0.002712598,0.000563705,0.004318565,
20/12/2012,0.004498392,0.001608104,0.004012083,0.005352005,-0.000545305,
21/12/2012,-0.009121898,-0.006796721,0.002517788,-0.003773423,-0.003084469,
27/12/2012,-0.007192531,0.005029919,0.001913361,0.006418307,0.002406198,
28/12/2012,-0.012153183,0.002067289,-0.003545968,0.002468738,-0.004870515,
02/01/2013,0.036013777,0.028075357,0.020469379,0.003109391,0.017067631,
03/01/2013,-0.001581526,0.0037088,0.003911196,0.007176521,0.003307743,
04/01/2013,0.003269165,-0.002889386,0.009162119,0.000130232,0.007003303,
07/01/2013,-0.003796897,-5.74E-05,0.001488306,-0.002160324,-0.004156519,
08/01/2013,-0.004151244,-0.009412454,0.008009843,-0.003966517,-0.001807198,
09/01/2013,0.004615892,0.004631167,0.005941761,0.004634357,0.007409343,
10/01/2013,0.006009458,0.005833467,0.002684128,0.001811791,0.000468846,
11/01/2013,0.001276143,-0.003871439,0.001920365,-0.00302666,0.003283952,
14/01/2013,0.001399604,0.006392418,-0.002633002,-0.003085745,-0.002243767,
15/01/2013,0.002039003,-0.001356989,0.008266647,-0.003286137,0.001545991,
16/01/2013,-0.001749086,-0.001049242,0.005271083,0.003881608,-0.00218144,
17/01/2013,0.006255332,-0.000737953,0.00418348,-0.004185152,0.00463865,
18/01/2013,0.003940442,0.011163789,-0.002220047,0.005032541,0.00358923,
22/01/2013,0.004569243,0.002421037,0.009480886,0.002686953,0.00401506,
23/01/2013,0.004882909,-0.001010274,0.004864047,0.003524989,0.002984616,
24/01/2013,0.003332808,-0.001532794,-0.002387603,0.005296619,0.010795648,
25/01/2013,0.005097303,-0.00078297,0.009643382,0.006419464,0.003114106,
28/01/2013,-0.001011852,0.003870715,-0.005180846,0.001406036,0.00158361,
29/01/2013,0.005208661,-0.00070615,0.000849678,-0.004334484,0.007089062,
30/01/2013,-0.003158376,0.007030346,0.002889652,0.007990082,-0.002539824,
31/01/2013,-0.003589377,-0.003891778,-0.00989122,-0.000986518,-0.007338134,
01/02/2013,0.010707785,-0.000324121,0.022031179,0.00257994,0.011147031,
04/02/2013,-0.009301471,-0.001553784,0.000145517,0.001891172,-0.015944337,
05/02/2013,0.007122922,-0.022911079,0.008459002,-0.007522071,0.005733638,
06/02/2013,0.000516257,0.004671873,-0.001249525,0.001181826,0.002000303,
07/02/2013,-0.003040962,-0.003442745,0.003174554,-0.004514943,-0.010686988,
08/02/2013,0.003502072,0.001645106,0.006154558,0.002611731,0.005685095,
14/02/2013,-0.001400457,0.008496588,-0.046570734,0.006148688,0.010075304,
15/02/2013,0.000598867,0.001336384,0.000657124,-0.002251451,0.000142229,
19/02/2013,0.003848351,-0.012906806,0.00428234,0.003860868,0.007997002,
20/02/2013,-0.007733625,0.007039657,0.011419689,0.003972958,0.002551972,
21/02/2013,-0.003374696,-0.017343201,-0.007756776,-0.00645497,-0.016368417,
22/02/2013,0.008604739,-0.005438071,0.006241479,0.000161199,0.006994431,
25/02/2013,-0.015577896,0.001650786,0.007248379,0.00019158,0.00309982,
26/02/2013,0.008377442,-0.013250812,0.002525654,-0.010545687,-0.013453597,
27/02/2013,0.012528782,0.002542094,-0.003202904,0.002105787,0.008802628,
28/02/2013,-0.001485138,0.019443,0.006430164,0.002704,0.005506572,
01/03/2013,0.002499442,-0.00610235,0.004678496,-0.000137626,0.00279291,
04/03/2013,0.002705227,-0.015078439,0.013485046,-0.00907917,-0.005182251,
05/03/2013,0.008875141,0.001006246,0.010702136,0.002561571,0.013511371,
06/03/2013,0.002974984,0.009587544,-0.008555,0.013318097,-0.000670317,
07/03/2013,0.002323255,-0.000281014,-0.010322579,0.002042381,0.001790655,
08/03/2013,0.004705061,0.013976953,0.001321153,-0.002735249,0.00687473,
11/03/2013,0.003482432,-4.89E-05,0.00393608,0.001045196,0.003087656,
12/03/2013,0.000191342,-0.00870879,-0.000872725,0.003047308,0.001074207,
13/03/2013,0.000361324,-0.014696423,0.002448047,-0.004399586,-0.004482725,
14/03/2013,0.005784619,0.002768296,-0.001809248,-0.002746644,0.007364622,
15/03/2013,-0.001723409,-0.003812436,-0.00011482,0.001995264,-0.006107987,
18/03/2013,-0.004284365,-0.020161399,-0.020112297,-0.009042449,-0.004901316,
19/03/2013,0.000260343,-0.001881011,0.001756405,0.003880108,-0.002573796,
20/03/2013,0.003859985,0.009688032,-0.005169605,-0.006361327,-0.001339131,
21/03/2013,-0.006237462,-0.001374029,-0.008879029,0.005908505,-0.006887031,
22/03/2013,0.00625863,-0.004987699,-0.005270826,-0.002782623,0.000658774,
25/03/2013,-0.004439113,0.006124016,0.003692847,0.002730597,-0.002251953,
26/03/2013,0.007714686,0.002689723,0.004757853,0.006421611,0.003285401,
27/03/2013,-0.002302348,0.006867114,-0.008010917,0.007422522,-0.001847199,
02/04/2013,0.009308707,-0.004327211,0.011448031,0.001375437,0.016011872,
03/04/2013,-0.007644783,-0.001356886,0.005297021,0.001259158,-0.01090249,
05/04/2013,0.00102339,-0.027715309,-0.030677389,-0.006641974,-0.026917067,
08/04/2013,0.003305666,-0.000407412,0.011003292,-0.004607876,0.004337938,
09/04/2013,0.004095841,0.006987669,-0.001099293,0.003634611,0.005760079,
10/04/2013,0.008738504,0.007480749,0.009562221,-0.001007615,0.011679924,
11/04/2013,0.004240048,0.003022943,0.007442136,0.004710667,0.004494088,
12/04/2013,-5.17E-06,-0.000553062,-0.011095927,-0.004425275,-0.004960742,
15/04/2013,-0.018047155,-0.014426497,-0.001967846,-0.002985458,-0.006409859,
16/04/2013,0.010736195,-0.004633025,-0.006978882,0.00219284,-0.006170089,
17/04/2013,-0.009408863,-0.004734328,-0.011733181,-3.65E-05,-0.009621965,
18/04/2013,-0.005586673,-0.00265307,-0.00249741,0.001490628,-8.57E-05,
19/04/2013,0.000712911,0.02302399,0.003194189,-0.000704052,0.006851215,
22/04/2013,0.001350496,0.001398159,-0.000440195,0.004504041,-0.000951496,
23/04/2013,0.010399743,-0.010844106,0.011202774,-0.007453089,0.019785853,
24/04/2013,-0.002936415,0.017115349,0.010450846,0.011611952,0.003994421,
25/04/2013,0.001667813,0.009787831,0.003364002,0.004504228,0.001682952,
29/04/2013,0.007991884,0.007982345,0.001825293,0.007227296,0.002391901,
30/04/2013,0.001418947,0.006895334,0.000666289,0.0018603,-0.004330519,
02/05/2013,-0.000553875,-0.003026521,-0.002359607,0.010105587,0.004747015,
03/05/2013,0.009553917,0.000955063,0.001763455,-0.009595056,0.009358024,
07/05/2013,0.0054777,0.015616978,0.006014937,0.003927114,0.00548187,
08/05/2013,0.003243805,0.008522578,0.007016995,0.008787346,0.0039842,
13/05/2013,-0.000890107,-0.011011017,0.008440323,0.004659478,0.00730698,
14/05/2013,0.008154209,-0.002592766,0.009082027,0.001107594,0.00815383,
15/05/2013,0.003964331,0.004957539,0.001991949,0.002551538,0.001120009,
16/05/2013,-0.002783968,0.001666706,-0.008032632,0.003118742,-0.000859253,
21/05/2013,0.010082045,0.012215256,-0.000711411,-0.002430332,0.017206915,
22/05/2013,-0.005239007,-0.004516231,0.003443136,0.003035546,0.005335577,
23/05/2013,-0.000828141,-0.025753229,-0.019357057,-0.017875508,-0.021200098,
28/05/2013,0.007483515,0.011166953,0.016387587,0.003797482,0.009692674,
29/05/2013,-0.006941381,-0.016241635,-0.016993221,-0.011400349,-0.020142014,
30/05/2013,0.001419198,-0.003135935,0.001856987,-0.009386238,0.0044896,
31/05/2013,-0.0137295,-0.004106835,-0.015822277,-0.007413481,-0.011163721,
03/06/2013,0.009118535,-0.004923193,-0.003542114,-0.006146223,-0.00884453,
04/06/2013,-0.005026912,0.000149436,0.007060372,8.20E-05,0.005114517,
06/06/2013,-0.009062577,-0.020265878,-0.018004218,-0.03017719,-0.03450887,
07/06/2013,0.013701762,-0.012123974,-0.002579535,-0.002756252,0.011903731,
10/06/2013,-0.000624707,0.001844394,0.004681464,0.004945799,-0.001800407,
11/06/2013,-0.007679426,-0.012121699,-0.006648571,-0.009458718,-0.009477115,
13/06/2013,0.003568807,-0.022141112,0.00162999,-0.012598027,-0.005607297,
14/06/2013,-0.007002606,0.003922962,0.001334692,0.009771029,0.000575187,
17/06/2013,0.007250529,0.012170301,-0.009012856,0.006937916,0.003518216,
18/06/2013,0.009075085,-9.42E-07,-0.001661173,0.014380436,0.006881809,
19/06/2013,-0.01354206,-0.011323235,-0.010820417,-0.004891883,-0.003990249,
20/06/2013,-0.02369494,-0.029203115,-0.017566817,-0.02537693,-0.030272666,
21/06/2013,0.002780024,-0.005882981,-0.004138559,-0.002815728,-0.007060847,
24/06/2013,-0.009494262,-0.022424112,-0.021362984,-0.016177782,-0.014338276,
25/06/2013,0.006849521,0.002104378,0.018456862,0.005067951,0.012004997,
26/06/2013,0.010099553,0.024025973,0.015182673,0.004672023,0.01036322,
27/06/2013,0.007639911,0.004979579,0.015300002,0.004380932,0.012559063,
28/06/2013,-0.007675966,0.017613468,-0.012882791,0.010340733,-0.004483459,
02/07/2013,0.0015286,-0.006977029,0.014876471,0.007236233,0.014133994,
03/07/2013,0.003752388,-0.025063337,-0.006724977,-0.013908306,-0.011819862,
05/07/2013,0.009779107,0.034507123,0.019968604,0.012776359,0.023110594,
08/07/2013,0.005853162,-0.013151765,0.012036563,-0.004508956,0.011625075,
09/07/2013,0.004956172,0.004886452,-0.002483504,0.007312832,0.009721757,
10/07/2013,-0.00056733,0.010654727,0.010810619,0.002956022,-0.001247502,
11/07/2013,0.011007783,0.025173941,0.00460359,0.018916326,0.005892317,
12/07/2013,0.000218527,-0.007501422,0.001244523,-0.003966093,0.000234573,
15/07/2013,0.001290323,0.001222623,-0.002808851,0.000234826,0.006270697,
16/07/2013,-0.002095136,0.000425665,-0.009403815,-0.003670819,-0.004529437,
17/07/2013,0.001206977,0.002787447,0.011234983,-0.005169995,0.002373892,
18/07/2013,0.005030735,-0.001247744,0.001485116,0.003071644,0.009454981,
19/07/2013,-0.00030874,0.000805477,-0.004069294,-0.001536199,-0.000556324,
22/07/2013,0.000116097,0.002528349,-0.002175369,0.006541982,-0.001131467,
23/07/2013,0.00142665,0.023028846,0.007319889,0.00598327,-0.003893328,
24/07/2013,-0.001639094,0.002438684,0.009803131,0.006433333,0.003478719,
25/07/2013,0.000859378,-0.003098711,-0.005382096,-0.012005477,-0.004917264,
26/07/2013,0.000207326,0.003099621,-0.001861152,0.000129794,-0.005046225,
29/07/2013,-0.002372,-0.005422306,0.004078855,0.000268806,0.000832765,
30/07/2013,-8.91E-05,0.004739747,0.003791467,0.002616308,0.001629768,
31/07/2013,-0.001356664,-0.003207294,-0.000431231,-0.007273457,0.007597123,
01/08/2013,0.008255029,0.00933,0.024920332,0.006607688,0.009157592,
02/08/2013,0.001939132,0.004615209,-0.000251493,0.003336712,-0.00511706,
05/08/2013,-0.002956838,0.00139779,0.006069692,-0.003799312,-0.004264138,
06/08/2013,-0.005999416,-0.013514996,-0.011074159,-0.005226805,-0.002325149,
07/08/2013,-0.003102606,-0.015391729,-0.006147231,0.001555432,-0.014182008,
12/08/2013,-0.003301498,0.031121442,0.014972384,0.000721122,0.009649452,
13/08/2013,0.002029922,0.012043684,0.009452688,0.003668732,0.005701528,
15/08/2013,-0.022172765,-8.34E-05,-0.008193367,-0.007177094,-0.019641151,
16/08/2013,-0.002034744,-0.000951682,0.012023745,-0.007288396,0.002564811,
19/08/2013,-0.004700799,-0.002405879,0.000208483,-0.007597127,-0.005284724,
20/08/2013,-0.000516853,-0.022209587,-0.004892111,-0.014147946,-0.00189952,
21/08/2013,-0.007052755,-0.006968144,-0.003962125,-0.006335649,-0.009750284,
22/08/2013,0.004433685,0.003553627,0.002058225,-0.006321017,0.008729128,
23/08/2013,0.003120575,-0.001457532,-0.001796294,-0.000178044,0.006991558,
27/08/2013,-0.015737556,0.000514881,-0.014160325,-0.01791038,-0.007907627,
28/08/2013,0.003268926,-0.016135128,-0.006384372,-0.009883821,-0.001694454,
29/08/2013,0.00110797,0.008333723,0.005879527,0.011204627,0.008206949,
30/08/2013,-0.002066785,0.001224326,-0.009921686,-0.002996556,-0.010875128,
03/09/2013,0.001595789,0.030062127,0.006841171,0.008494854,0.008614014,
04/09/2013,0.006512126,-0.003057193,-0.002168876,-0.012968453,0.000978438,
05/09/2013,0.000442234,0.012098307,0.000546807,0.007937454,0.008871893,
